iter	Passed	Remaining
9491	78512	748630
9492	78517	748595
9493	78523	748560
9494	78529	748529
9495	78535	748499
9496	78540	748467
9497	78546	748433
9498	78552	748404
9499	78557	748367
9500	78563	748330
9501	78568	748298
9502	78574	748267
9503	78580	748236
9504	78586	748201
9505	78591	748168
9506	78597	748136
9507	78603	748105
9508	78608	748069
9509	78614	748031
9510	78619	747998
9511	78624	747962
9512	78630	747926
9513	78636	747893
9514	78641	747857
9515	78646	747821
9516	78652	747786
9517	78657	747750
9518	78662	747715
9519	78668	747679
9520	78674	747648
9521	78679	747614
9522	78685	747580
9523	78691	747551
9524	78696	747517
9525	78702	747485
9526	78708	747453
9527	78714	747422
9528	78719	747387
9529	78725	747358
9530	78731	747324
9531	78737	747292
9532	78850	748277
9533	78962	749253
9534	79076	750256
9535	79276	752065
9536	79344	752616
9537	79351	752603
9538	79359	752590
9539	79367	752575
9540	79374	752560
9541	79382	752543
9542	79389	752528
9543	79401	752546
9544	79411	752558
9545	79418	752539
9546	79425	752520
9547	79432	752497
9548	79439	752471
9549	79445	752445
9550	79451	752416
9551	79458	752395
9552	79465	752371
9553	79471	752343
9554	79477	752314
9555	79483	752286
9556	79489	752256
9557	79496	752230
9558	79502	752203
9559	79509	752177
9560	79515	752154
9561	79523	752137
9562	79531	752122
9563	79538	752107
9564	79545	752083
9565	79552	752065
9566	79560	752055
9567	79567	752029
9568	79573	752001
9569	79579	751972
9570	79585	751943
9571	79591	751915
9572	79598	751888
9573	79604	751865
9574	79610	751834
9575	79616	751802
9576	79622	751774
9577	79629	751747
9578	79635	751716
9579	79641	751687
9580	79647	751660
9581	79653	751630
9582	79659	751599
9583	79664	751563
9584	79670	751530
9585	79676	751501
9586	79682	751469
9587	79688	751435
9588	79694	751405
9589	79700	751376
9590	79706	751349
9591	79712	751315
9592	79717	751278
9593	79723	751246
9594	79728	751212
9595	79734	751180
9596	79740	751149
9597	79746	751121
9598	79752	751087
9599	79758	751061
9600	79764	751028
9601	79770	750995
9602	79776	750969
9603	79782	750941
9604	79788	750911
9605	79794	750879
9606	79801	750855
9607	79807	750826
9608	79814	750810
9609	79821	750783
9610	79827	750754
9611	79832	750722
9612	79839	750696
9613	79845	750668
9614	79851	750641
9615	79858	750615
9616	79865	750593
9617	79871	750565
9618	79877	750531
9619	79883	750502
9620	79888	750468
9621	79894	750436
9622	79900	750402
9623	79905	750367
9624	79911	750334
9625	79916	750302
9626	79922	750266
9627	79928	750237
9628	79934	750212
9629	79941	750189
9630	79949	750175
9631	79956	750152
9632	79962	750130
9633	79969	750108
9634	79976	750085
9635	79983	750061
9636	79990	750040
9637	79996	750019
9638	80002	749986
9639	80008	749957
9640	80018	749959
9641	80027	749961
9642	80033	749932
9643	80039	749905
9644	80046	749877
9645	80052	749851
9646	80058	749825
9647	80065	749798
9648	80071	749773
9649	80077	749745
9650	80084	749717
9651	80090	749693
9652	80097	749666
9653	80104	749647
9654	80111	749629
9655	80118	749611
9656	80125	749587
9657	80133	749574
9658	80142	749573
9659	80156	749617
9660	80165	749620
9661	80174	749614
9662	80182	749606
9663	80190	749596
9664	80199	749598
9665	80208	749589
9666	80216	749577
9667	80224	749565
9668	80232	749561
9669	80244	749585
9670	80253	749578
9671	80262	749578
9672	80271	749579
9673	80278	749558
9674	80284	749531
9675	80290	749497
9676	80296	749467
9677	80302	749442
9678	80334	749649
9679	80340	749622
9680	80346	749594
9681	80352	749564
9682	80358	749533
9683	80363	749498
9684	80369	749469
9685	80376	749440
9686	80381	749406
9687	80387	749374
9688	80393	749343
9689	80398	749311
9690	80404	749277
9691	80410	749243
9692	80416	749216
9693	80422	749184
9694	80427	749149
9695	80433	749120
9696	80439	749089
9697	80445	749057
9698	80451	749027
9699	80456	748989
9700	80462	748960
9701	80467	748927
9702	80473	748891
9703	80478	748854
9704	80483	748817
9705	80489	748782
9706	80494	748747
9707	80499	748712
9708	80505	748678
9709	80511	748646
9710	80516	748614
9711	80522	748580
9712	80527	748546
9713	80533	748511
9714	80538	748476
9715	80544	748440
9716	80549	748409
9717	80555	748379
9718	80561	748348
9719	80567	748318
9720	80573	748284
9721	80579	748254
9722	80584	748221
9723	80590	748191
9724	80596	748159
9725	80602	748126
9726	80607	748094
9727	80613	748064
9728	80619	748033
9729	80625	748002
9730	80630	747968
9731	80636	747934
9732	80642	747901
9733	80647	747868
9734	80654	747843
9735	80659	747810
9736	80665	747773
9737	80670	747737
9738	80676	747705
9739	80681	747670
9740	80686	747635
9741	80692	747605
9742	80698	747569
9743	80703	747534
9744	80708	747498
9745	80714	747463
9746	80720	747432
9747	80726	747404
9748	80732	747374
9749	80737	747339
9750	80742	747303
9751	80748	747269
9752	80754	747239
9753	80760	747208
9754	80765	747176
9755	80771	747147
9756	80777	747113
9757	80783	747081
9758	80788	747050
9759	80794	747015
9760	80799	746981
9761	80805	746947
9762	80810	746915
9763	80816	746878
9764	80821	746845
9765	80827	746815
9766	80833	746785
9767	80839	746752
9768	80844	746721
9769	80850	746686
9770	80856	746655
9771	80861	746622
9772	80867	746589
9773	80873	746559
9774	80879	746530
9775	80885	746498
9776	80890	746466
9777	80896	746431
9778	80901	746400
9779	80907	746371
9780	80913	746339
9781	80919	746305
9782	80925	746279
9783	80930	746243
9784	80936	746207
9785	80941	746177
9786	80947	746148
9787	80954	746120
9788	80959	746089
9789	80965	746058
9790	80971	746025
9791	80976	745988
9792	80982	745956
9793	80987	745923
9794	80993	745892
9795	80999	745861
9796	81005	745831
9797	81011	745803
9798	81017	745772
9799	81023	745744
9800	81029	745717
9801	81035	745684
9802	81040	745651
9803	81046	745622
9804	81052	745589
9805	81057	745554
9806	81062	745519
9807	81068	745483
9808	81073	745449
9809	81079	745415
9810	81084	745380
9811	81090	745353
9812	81096	745318
9813	81101	745284
9814	81107	745254
9815	81113	745224
9816	81118	745192
9817	81124	745160
9818	81130	745128
9819	81136	745098
9820	81142	745074
9821	81148	745041
9822	81153	745006
9823	81159	744972
9824	81164	744936
9825	81169	744902
9826	81175	744871
9827	81181	744843
9828	81187	744811
9829	81192	744776
9830	81197	744739
9831	81203	744710
9832	81210	744689
9833	81217	744663
9834	81223	744636
9835	81229	744611
9836	81236	744591
9837	81243	744565
9838	81249	744541
9839	81256	744517
9840	81262	744487
9841	81268	744462
9842	81275	744440
9843	81282	744419
9844	81288	744394
9845	81295	744374
9846	81302	744352
9847	81438	745513
9848	81554	746493
9849	81674	747511
9850	81818	748742
9851	81830	748766
9852	81838	748758
9853	81846	748740
9854	81853	748720
9855	81860	748703
9856	81868	748693
9857	81876	748681
9858	81884	748674
9859	81892	748658
9860	81900	748645
9861	81907	748632
9862	81915	748621
9863	81924	748615
9864	81931	748595
9865	81937	748568
9866	81944	748544
9867	81951	748524
9868	81959	748517
9869	81968	748514
9870	81976	748503
9871	81984	748486
9872	81990	748461
9873	81997	748437
9874	82004	748418
9875	82011	748401
9876	82018	748380
9877	82025	748357
9878	82031	748335
9879	82038	748311
9880	82044	748282
9881	82050	748254
9882	82057	748229
9883	82063	748200
9884	82069	748174
9885	82075	748145
9886	82081	748115
9887	82087	748082
9888	82093	748055
9889	82099	748029
9890	82106	748002
9891	82112	747975
9892	82118	747948
9893	82124	747916
9894	82130	747885
9895	82136	747861
9896	82142	747827
9897	82147	747793
9898	82153	747762
9899	82159	747730
9900	82164	747697
9901	82170	747668
9902	82176	747638
9903	82181	747602
9904	82187	747572
9905	82193	747543
9906	82199	747515
9907	82205	747484
9908	82211	747451
9909	82216	747416
9910	82222	747382
9911	82228	747353
9912	82234	747323
9913	82239	747288
9914	82244	747253
9915	82250	747219
9916	82255	747185
9917	82260	747149
9918	82266	747113
9919	82271	747080
9920	82277	747048
9921	82282	747012
9922	82288	746983
9923	82294	746949
9924	82299	746915
9925	82305	746884
9926	82311	746854
9927	82316	746820
9928	82322	746784
9929	82327	746752
9930	82333	746719
9931	82339	746689
9932	82344	746658
9933	82350	746625
9934	82356	746595
9935	82363	746573
9936	82370	746555
9937	82376	746531
9938	82383	746509
9939	82390	746486
9940	82396	746460
9941	82403	746440
9942	82410	746419
9943	82417	746399
9944	82424	746380
9945	82431	746357
9946	82439	746345
9947	82446	746325
9948	82452	746302
9949	82459	746281
9950	82465	746253
9951	82472	746227
9952	82478	746201
9953	82484	746171
9954	82490	746144
9955	82496	746114
9956	82502	746088
9957	82508	746060
9958	82514	746031
9959	82521	746003
9960	82527	745977
9961	82533	745947
9962	82539	745922
9963	82545	745894
9964	82552	745868
9965	82558	745839
9966	82563	745806
9967	82569	745772
9968	82575	745743
9969	82580	745711
9970	82586	745678
9971	82592	745647
9972	82597	745617
9973	82603	745587
9974	82609	745554
9975	82614	745520
9976	82620	745484
9977	82625	745453
9978	82631	745420
9979	82637	745392
9980	82642	745359
9981	82648	745326
9982	82653	745292
9983	82659	745260
9984	82665	745227
9985	82670	745192
9986	82676	745161
9987	82682	745133
9988	82687	745099
9989	82693	745067
9990	82698	745033
9991	82704	745004
9992	82710	744972
9993	82716	744940
9994	82721	744909
9995	82727	744878
9996	82732	744845
9997	82738	744813
9998	82743	744778
9999	82749	744742
10000	82755	744712
10001	82761	744683
10002	82766	744654
10003	82772	744625
10004	82778	744597
10005	82784	744563
10006	82790	744531
10007	82795	744501
10008	82801	744471
10009	83005	746223
10010	83117	747144
10011	83237	748143
10012	83351	749082
10013	83420	749615
10014	83427	749597
10015	83435	749582
10016	83443	749573
10017	83450	749556
10018	83458	749544
10019	83465	749527
10020	83472	749503
10021	83479	749485
10022	83486	749465
10023	83493	749443
10024	83500	749424
10025	83507	749404
10026	83515	749386
10027	83522	749370
10028	83530	749355
10029	83538	749346
10030	83546	749335
10031	83554	749323
10032	83563	749322
10033	83638	749911
10034	83658	750008
10035	83681	750127
10036	83711	750319
10037	83734	750441
10038	83763	750616
10039	83784	750724
10040	83817	750933
10041	83832	750987
10042	83849	751051
10043	83861	751083
10044	83875	751120
10045	83883	751108
10046	83891	751097
10047	83905	751138
10048	83914	751141
10049	83928	751177
10050	83938	751186
10051	83949	751206
10052	83960	751214
10053	83971	751237
10054	83983	751258
10055	83993	751266
10056	84003	751273
10057	84017	751312
10058	84026	751311
10059	84035	751311
10060	84044	751303
10061	84053	751304
10062	84060	751282
10063	84066	751253
10064	84072	751227
10065	84079	751199
10066	84085	751176
10067	84092	751153
10068	84098	751126
10069	84104	751097
10070	84112	751081
10071	84120	751073
10072	84129	751064
10073	84137	751053
10074	84146	751052
10075	84155	751056
10076	84163	751044
10077	84172	751036
10078	84180	751025
10079	84188	751016
10080	84196	751004
10081	84203	750987
10082	84213	750985
10083	84220	750968
10084	84228	750954
10085	84238	750961
10086	84254	751024
10087	84262	751015
10088	84271	751007
10089	84279	751000
10090	84288	750996
10091	84298	751002
10092	84305	750985
10093	84313	750966
10094	84320	750950
10095	84328	750936
10096	84338	750942
10097	84350	750964
10098	84359	750962
10099	84560	752670
10100	84672	753587
10101	84788	754537
10102	84902	755469
10103	84988	756149
10104	84997	756141
10105	85004	756125
10106	85012	756109
10107	85021	756108
10108	85029	756100
10109	85041	756124
10110	85051	756124
10111	85058	756108
10112	85066	756093
10113	85073	756068
10114	85079	756043
10115	85086	756021
10116	85093	755997
10117	85112	756086
10118	85120	756077
10119	85129	756074
10120	85138	756068
10121	85150	756087
10122	85156	756064
10123	85164	756047
10124	85171	756031
10125	85178	756009
10126	85185	755990
10127	85192	755968
10128	85199	755940
10129	85205	755913
10130	85211	755883
10131	85217	755856
10132	85223	755828
10133	85229	755800
10134	85236	755771
10135	85241	755740
10136	85247	755707
10137	85254	755681
10138	85260	755654
10139	85266	755622
10140	85272	755591
10141	85277	755561
10142	85283	755530
10143	85289	755498
10144	85295	755470
10145	85301	755437
10146	85306	755401
10147	85312	755369
10148	85318	755337
10149	85323	755300
10150	85329	755274
10151	85336	755249
10152	85342	755220
10153	85349	755196
10154	85354	755165
10155	85360	755133
10156	85366	755099
10157	85372	755072
10158	85377	755037
10159	85383	755008
10160	85389	754979
10161	85395	754947
10162	85401	754912
10163	85406	754879
10164	85412	754846
10165	85417	754813
10166	85423	754781
10167	85429	754748
10168	85434	754715
10169	85440	754682
10170	85445	754646
10171	85451	754617
10172	85457	754584
10173	85463	754552
10174	85469	754522
10175	85475	754491
10176	85480	754457
10177	85486	754424
10178	85491	754393
10179	85498	754364
10180	85504	754336
10181	85509	754303
10182	85515	754271
10183	85520	754234
10184	85526	754203
10185	85533	754180
10186	85540	754159
10187	85547	754144
10188	85554	754122
10189	85561	754096
10190	85568	754075
10191	85574	754052
10192	85581	754030
10193	85588	754004
10194	85594	753979
10195	85601	753956
10196	85607	753932
10197	85616	753926
10198	85623	753904
10199	85629	753877
10200	85635	753845
10201	85641	753818
10202	85647	753787
10203	85653	753757
10204	85659	753727
10205	85665	753698
10206	85671	753667
10207	85678	753647
10208	85685	753630
10209	85692	753605
10210	85697	753573
10211	85704	753544
10212	85710	753515
10213	85716	753491
10214	85722	753462
10215	85729	753436
10216	85736	753414
10217	85742	753387
10218	85749	753364
10219	85754	753333
10220	85760	753304
10221	85766	753275
10222	85773	753252
10223	85780	753228
10224	85786	753205
10225	85793	753176
10226	85799	753152
10227	85805	753124
10228	85812	753098
10229	85818	753071
10230	85824	753046
10231	85831	753025
10232	85838	752998
10233	85844	752972
10234	85851	752951
10235	85857	752922
10236	85863	752889
10237	85869	752861
10238	85875	752833
10239	85881	752806
10240	85887	752776
10241	85893	752743
10242	85899	752713
10243	85904	752682
10244	85910	752649
10245	85916	752619
10246	85922	752591
10247	85928	752564
10248	85935	752539
10249	85941	752508
10250	85947	752479
10251	85953	752449
10252	85958	752413
10253	85963	752380
10254	86064	753183
10255	86183	754137
10256	86301	755091
10257	86501	756753
10258	86612	757648
10259	86621	757638
10260	86628	757620
10261	86635	757602
10262	86643	757588
10263	86651	757573
10264	86658	757554
10265	86665	757537
10266	86673	757521
10267	86680	757500
10268	86688	757488
10269	86696	757475
10270	86703	757456
10271	86711	757439
10272	86718	757422
10273	86725	757399
10274	86733	757383
10275	86741	757376
10276	86748	757358
10277	86756	757346
10278	86763	757325
10279	86771	757304
10280	86777	757276
10281	86783	757248
10282	86788	757215
10283	86794	757183
10284	86800	757151
10285	86806	757119
10286	86811	757083
10287	86817	757053
10288	86823	757021
10289	86829	756992
10290	86834	756958
10291	86840	756926
10292	86846	756896
10293	86852	756863
10294	86858	756834
10295	86863	756801
10296	86869	756766
10297	86874	756732
10298	86880	756699
10299	86886	756668
10300	86891	756637
10301	86898	756608
10302	86903	756578
10303	86909	756545
10304	86915	756510
10305	86920	756478
10306	86926	756445
10307	86932	756414
10308	86937	756378
10309	86944	756354
10310	86951	756337
10311	86958	756314
10312	86967	756310
10313	86977	756317
10314	86983	756291
10315	86990	756263
10316	86996	756237
10317	87002	756206
10318	87008	756175
10319	87013	756143
10320	87019	756111
10321	87025	756080
10322	87030	756045
10323	87036	756013
10324	87042	755981
10325	87047	755948
10326	87053	755916
10327	87059	755885
10328	87065	755856
10329	87070	755823
10330	87076	755788
10331	87082	755759
10332	87087	755724
10333	87093	755689
10334	87098	755655
10335	87104	755621
10336	87109	755586
10337	87114	755552
10338	87120	755522
10339	87126	755489
10340	87131	755455
10341	87137	755424
10342	87143	755396
10343	87150	755374
10344	87157	755350
10345	87164	755329
10346	87170	755304
10347	87177	755282
10348	87184	755257
10349	87191	755237
10350	87197	755210
10351	87204	755187
10352	87211	755166
10353	87217	755142
10354	87225	755123
10355	87232	755102
10356	87237	755070
10357	87243	755039
10358	87250	755016
10359	87256	754990
10360	87263	754969
10361	87269	754941
10362	87276	754915
10363	87282	754884
10364	87288	754856
10365	87294	754827
10366	87300	754795
10367	87307	754779
10368	87313	754747
10369	87319	754719
10370	87325	754690
10371	87331	754664
10372	87338	754640
10373	87345	754616
10374	87351	754586
10375	87356	754553
10376	87362	754521
10377	87367	754489
10378	87374	754461
10379	87379	754430
10380	87385	754399
10381	87391	754364
10382	87396	754331
10383	87402	754297
10384	87407	754262
10385	87413	754229
10386	87418	754197
10387	87424	754165
10388	87430	754134
10389	87435	754102
10390	87441	754073
10391	87447	754044
10392	87453	754008
10393	87458	753977
10394	87464	753947
10395	87470	753914
10396	87475	753880
10397	87481	753846
10398	87486	753812
10399	87492	753777
10400	87497	753747
10401	87503	753717
10402	87509	753687
10403	87515	753656
10404	87521	753622
10405	87526	753592
10406	87532	753560
10407	87538	753532
10408	87544	753501
10409	87550	753470
10410	87555	753437
10411	87561	753405
10412	87567	753373
10413	87572	753337
10414	87578	753308
10415	87583	753276
10416	87707	754253
10417	87813	755092
10418	87926	755974
10419	88045	756922
10420	88150	757744
10421	88158	757733
10422	88166	757718
10423	88174	757703
10424	88182	757696
10425	88190	757684
10426	88197	757662
10427	88204	757637
10428	88210	757612
10429	88217	757585
10430	88223	757557
10431	88229	757530
10432	88236	757504
10433	88242	757477
10434	88249	757453
10435	88255	757426
10436	88261	757401
10437	88268	757376
10438	88275	757356
10439	88283	757346
10440	88291	757334
10441	88299	757317
10442	88308	757318
10443	88318	757323
10444	88326	757303
10445	88332	757279
10446	88339	757253
10447	88345	757228
10448	88351	757201
10449	88358	757177
10450	88364	757147
10451	88370	757122
10452	88377	757099
10453	88383	757070
10454	88390	757046
10455	88396	757018
10456	88403	756999
10457	88412	756990
10458	88424	757012
10459	88433	757010
10460	88440	756991
10461	88447	756971
10462	88455	756958
10463	88462	756939
10464	88471	756929
10465	88479	756917
10466	88486	756899
10467	88494	756885
10468	88502	756874
10469	88512	756878
10470	88521	756875
10471	88530	756868
10472	88537	756852
10473	88544	756828
10474	88550	756798
10475	88556	756769
10476	88562	756738
10477	88568	756709
10478	88574	756682
10479	88581	756660
10480	88587	756632
10481	88593	756605
10482	88599	756576
10483	88605	756545
10484	88611	756518
10485	88617	756488
10486	88623	756460
10487	88629	756430
10488	88636	756402
10489	88641	756369
10490	88647	756341
10491	88655	756324
10492	88662	756306
10493	88671	756300
10494	88678	756279
10495	88686	756266
10496	88693	756251
10497	88700	756222
10498	88706	756195
10499	88713	756178
10500	88721	756161
10501	88729	756149
10502	88735	756127
10503	88743	756108
10504	88750	756091
10505	88758	756077
10506	88765	756056
10507	88771	756029
10508	88778	756009
10509	88785	755987
10510	88794	755986
10511	88801	755960
10512	88808	755940
10513	88814	755913
10514	88820	755886
10515	88826	755856
10516	88833	755830
10517	88839	755799
10518	88844	755766
10519	88850	755737
10520	88856	755709
10521	88862	755678
10522	88867	755643
10523	88873	755612
10524	88879	755580
10525	88885	755550
10526	88891	755520
10527	88897	755493
10528	88903	755460
10529	88909	755431
10530	88914	755399
10531	88920	755366
10532	88925	755331
10533	88930	755296
10534	88937	755268
10535	88943	755242
10536	88949	755215
10537	88955	755184
10538	88962	755161
10539	88968	755131
10540	88973	755101
10541	88979	755069
10542	88985	755038
10543	88991	755012
10544	88997	754984
10545	89003	754952
10546	89008	754917
10547	89014	754884
10548	89020	754851
10549	89028	754840
10550	89036	754828
10551	89043	754812
10552	89051	754795
10553	89058	754777
10554	89065	754759
10555	89073	754743
10556	89080	754723
10557	89087	754702
10558	89094	754682
10559	89101	754663
10560	89108	754641
10561	89114	754615
10562	89120	754586
10563	89260	755689
10564	89388	756689
10565	89505	757599
10566	89624	758529
10567	89769	759675
10568	89783	759718
10569	89791	759702
10570	89799	759691
10571	89807	759676
10572	89815	759660
10573	89822	759645
10574	89835	759672
10575	89844	759668
10576	89852	759652
10577	89859	759636
10578	89866	759612
10579	89872	759585
10580	89879	759564
10581	89886	759537
10582	89892	759514
10583	89899	759488
10584	89907	759478
10585	89915	759464
10586	89921	759439
10587	89928	759417
10588	89935	759392
10589	89942	759373
10590	89948	759344
10591	89955	759318
10592	89961	759289
10593	89967	759262
10594	89973	759237
10595	89979	759208
10596	89985	759176
10597	89991	759143
10598	89996	759111
10599	90002	759079
10600	90008	759046
10601	90014	759014
10602	90020	758987
10603	90026	758956
10604	90031	758924
10605	90037	758892
10606	90043	758861
10607	90049	758830
10608	90054	758797
10609	90060	758765
10610	90066	758736
10611	90072	758704
10612	90078	758674
10613	90084	758644
10614	90089	758609
10615	90095	758581
10616	90100	758546
10617	90106	758512
10618	90112	758482
10619	90117	758447
10620	90123	758414
10621	90128	758379
10622	90134	758346
10623	90139	758315
10624	90145	758284
10625	90150	758248
10626	90156	758213
10627	90161	758179
10628	90167	758146
10629	90172	758113
10630	90178	758085
10631	90184	758055
10632	90190	758021
10633	90195	757986
10634	90200	757950
10635	90206	757920
10636	90212	757890
10637	90218	757855
10638	90223	757821
10639	90229	757788
10640	90234	757755
10641	90240	757725
10642	90246	757693
10643	90252	757664
10644	90259	757641
10645	90266	757620
10646	90272	757592
10647	90278	757565
10648	90285	757543
10649	90291	757513
10650	90298	757491
10651	90304	757466
10652	90312	757449
10653	90321	757448
10654	90329	757434
10655	90338	757428
10656	90345	757411
10657	90352	757391
10658	90359	757372
10659	90366	757352
10660	90373	757330
10661	90380	757311
10662	90388	757291
10663	90395	757271
10664	90402	757256
10665	90410	757238
10666	90416	757210
10667	90423	757187
10668	90428	757157
10669	90434	757123
10670	90440	757092
10671	90446	757062
10672	90451	757030
10673	90457	756998
10674	90463	756967
10675	90468	756935
10676	90474	756902
10677	90480	756870
10678	90486	756841
10679	90492	756811
10680	90497	756780
10681	90502	756744
10682	90508	756710
10683	90514	756678
10684	90519	756645
10685	90525	756612
10686	90530	756579
10687	90536	756546
10688	90542	756515
10689	90547	756481
10690	90552	756447
10691	90558	756415
10692	90564	756386
10693	90569	756353
10694	90575	756321
10695	90581	756289
10696	90587	756258
10697	90593	756229
10698	90598	756197
10699	90604	756164
10700	90609	756129
10701	90615	756096
10702	90621	756067
10703	90626	756035
10704	90632	756001
10705	90637	755970
10706	90643	755940
10707	90649	755909
10708	90655	755877
10709	90660	755846
10710	90666	755813
10711	90671	755779
10712	90677	755746
10713	90683	755715
10714	90689	755687
10715	90694	755655
10716	90700	755624
10717	90706	755590
10718	90711	755558
10719	90717	755526
10720	90722	755494
10721	90728	755463
10722	90734	755432
10723	90740	755401
10724	90745	755367
10725	90751	755336
10726	90919	756653
10727	91038	757565
10728	91154	758455
10729	91272	759359
10730	91427	760569
10731	91450	760682
10732	91459	760670
10733	91466	760653
10734	91473	760634
10735	91481	760615
10736	91488	760600
10737	91495	760575
10738	91501	760547
10739	91508	760521
10740	91514	760492
10741	91520	760464
10742	91526	760436
10743	91532	760406
10744	91538	760378
10745	91544	760347
10746	91550	760317
10747	91556	760289
10748	91562	760264
10749	91569	760238
10750	91575	760214
10751	91583	760194
10752	91590	760172
10753	91597	760154
10754	91605	760139
10755	91611	760113
10756	91617	760087
10757	91623	760057
10758	91629	760024
10759	91635	759991
10760	91640	759961
10761	91646	759929
10762	91652	759899
10763	91658	759868
10764	91664	759836
10765	91669	759805
10766	91675	759773
10767	91682	759749
10768	91688	759722
10769	91694	759695
10770	91700	759664
10771	91706	759638
10772	91713	759611
10773	91718	759580
10774	91725	759554
10775	91732	759531
10776	91738	759504
10777	91745	759482
10778	91751	759455
10779	91757	759426
10780	91763	759393
10781	91769	759366
10782	91775	759340
10783	91782	759313
10784	91787	759281
10785	91794	759258
10786	91800	759229
10787	91806	759195
10788	91811	759164
10789	91817	759131
10790	91822	759097
10791	91828	759063
10792	91834	759036
10793	91840	759003
10794	91845	758968
10795	91851	758937
10796	91856	758906
10797	91862	758872
10798	91867	758837
10799	91872	758801
10800	91878	758769
10801	91883	758734
10802	91889	758702
10803	91894	758668
10804	91900	758633
10805	91905	758600
10806	91911	758567
10807	91916	758534
10808	91922	758501
10809	91928	758470
10810	91934	758442
10811	91939	758409
10812	91945	758375
10813	91950	758342
10814	91956	758310
10815	91961	758277
10816	91967	758249
10817	91974	758220
10818	91979	758189
10819	91985	758156
10820	91991	758129
10821	91998	758105
10822	92004	758080
10823	92011	758056
10824	92018	758034
10825	92024	758009
10826	92031	757990
10827	92038	757966
10828	92045	757943
10829	92051	757919
10830	92058	757895
10831	92066	757878
10832	92075	757875
10833	92081	757847
10834	92088	757825
10835	92094	757796
10836	92100	757774
10837	92107	757748
10838	92113	757722
10839	92120	757696
10840	92126	757667
10841	92132	757639
10842	92138	757609
10843	92144	757583
10844	92150	757554
10845	92156	757528
10846	92163	757501
10847	92169	757476
10848	92175	757444
10849	92181	757415
10850	92187	757385
10851	92194	757367
10852	92200	757337
10853	92206	757306
10854	92211	757274
10855	92217	757240
10856	92222	757208
10857	92228	757176
10858	92233	757143
10859	92239	757113
10860	92245	757081
10861	92250	757048
10862	92256	757017
10863	92262	756988
10864	92268	756958
10865	92274	756929
10866	92280	756903
10867	92286	756874
10868	92292	756843
10869	92298	756814
10870	92304	756783
10871	92310	756755
10872	92316	756728
10873	92322	756695
10874	92328	756667
10875	92334	756636
10876	92339	756604
10877	92345	756575
10878	92351	756542
10879	92356	756508
10880	92362	756477
10881	92368	756447
10882	92373	756416
10883	92379	756388
10884	92385	756359
10885	92391	756330
10886	92397	756297
10887	92402	756263
10888	92408	756234
10889	92415	756208
10890	92421	756178
10891	92539	757069
10892	92653	757925
10893	92775	758841
10894	92897	759760
10895	93150	761752
10896	93164	761788
10897	93171	761773
10898	93179	761758
10899	93187	761742
10900	93195	761726
10901	93202	761708
10902	93209	761691
10903	93217	761675
10904	93225	761659
10905	93231	761632
10906	93237	761605
10907	93244	761583
10908	93252	761566
10909	93259	761544
10910	93266	761525
10911	93273	761504
10912	93280	761486
10913	93287	761461
10914	93293	761435
10915	93300	761413
10916	93307	761391
10917	93314	761368
10918	93321	761350
10919	93328	761327
10920	93336	761312
10921	93343	761296
10922	93350	761275
10923	93357	761253
10924	93364	761234
10925	93371	761206
10926	93377	761177
10927	93382	761146
10928	93388	761117
10929	93395	761088
10930	93401	761060
10931	93407	761034
10932	93413	761003
10933	93419	760973
10934	93424	760941
10935	93430	760907
10936	93436	760876
10937	93441	760845
10938	93447	760809
10939	93452	760778
10940	93458	760747
10941	93464	760717
10942	93470	760687
10943	93476	760654
10944	93481	760622
10945	93487	760591
10946	93492	760557
10947	93498	760522
10948	93503	760488
10949	93509	760456
10950	93515	760425
10951	93520	760393
10952	93526	760362
10953	93532	760329
10954	93537	760298
10955	93543	760266
10956	93549	760234
10957	93555	760206
10958	93560	760171
10959	93565	760137
10960	93571	760107
10961	93577	760077
10962	93583	760044
10963	93588	760009
10964	93595	759985
10965	93601	759957
10966	93607	759929
10967	93613	759903
10968	93619	759875
10969	93626	759848
10970	93632	759820
10971	93638	759790
10972	93644	759763
10973	93649	759730
10974	93655	759701
10975	93661	759669
10976	93667	759638
10977	93673	759606
10978	93678	759575
10979	93684	759546
10980	93690	759515
10981	93696	759484
10982	93701	759452
10983	93707	759417
10984	93712	759384
10985	93718	759355
10986	93724	759325
10987	93730	759293
10988	93736	759264
10989	93742	759241
10990	93749	759220
10991	93757	759203
10992	93764	759181
10993	93771	759160
10994	93778	759138
10995	93785	759121
10996	93792	759098
10997	93799	759079
10998	93807	759063
10999	93814	759043
11000	93822	759033
11001	93829	759013
11002	93836	758993
11003	93843	758967
11004	93849	758940
11005	93855	758911
11006	93862	758887
11007	93868	758859
11008	93874	758833
11009	93880	758805
11010	93886	758775
11011	93893	758753
11012	93900	758728
11013	93906	758704
11014	93912	758674
11015	93918	758645
11016	93924	758616
11017	93930	758589
11018	93937	758565
11019	93943	758538
11020	93949	758510
11021	93955	758482
11022	93961	758452
11023	93967	758424
11024	93973	758395
11025	93979	758366
11026	93986	758344
11027	93993	758323
11028	93999	758298
11029	94006	758270
11030	94012	758245
11031	94018	758215
11032	94024	758185
11033	94030	758157
11034	94036	758131
11035	94043	758107
11036	94049	758078
11037	94054	758045
11038	94059	758009
11039	94065	757975
11040	94070	757944
11041	94076	757912
11042	94082	757884
11043	94088	757856
11044	94095	757829
