iter	R2	RMSE
25317	0.8846411883	6275.444464
25318	0.8846413215	6275.440842
25319	0.884641959	6275.423503
25320	0.8846427295	6275.402543
25321	0.8846430566	6275.393647
25322	0.8846439361	6275.369724
25323	0.8846443998	6275.357112
25324	0.8846448806	6275.344035
25325	0.884645152	6275.336652
25326	0.8846456389	6275.323408
25327	0.884646573	6275.298001
25328	0.8846474808	6275.273308
25329	0.8846485967	6275.242956
25330	0.8846494114	6275.220796
25331	0.8846499094	6275.207249
25332	0.8846504909	6275.191432
25333	0.8846508069	6275.182837
25334	0.884651531	6275.163141
25335	0.8846521149	6275.147258
25336	0.8846528048	6275.128493
25337	0.8846531958	6275.117856
25338	0.8846534749	6275.110264
25339	0.8846537187	6275.103633
25340	0.8846550485	6275.06746
25341	0.8846558019	6275.046968
25342	0.8846560406	6275.040473
25343	0.8846565879	6275.025588
25344	0.8846571567	6275.010114
25345	0.8846579429	6274.988728
25346	0.8846583598	6274.977389
25347	0.8846589045	6274.962573
25348	0.8846592155	6274.954111
25349	0.884659905	6274.935357
25350	0.8846600801	6274.930593
25351	0.8846603805	6274.922422
25352	0.8846614441	6274.89349
25353	0.8846621325	6274.874763
25354	0.8846628276	6274.855855
25355	0.8846630703	6274.849253
25356	0.8846634997	6274.837572
25357	0.88466442	6274.812539
25358	0.8846655268	6274.78243
25359	0.8846659524	6274.770855
25360	0.8846664859	6274.756339
25361	0.8846672915	6274.734426
25362	0.8846682084	6274.709484
25363	0.8846689148	6274.690268
25364	0.8846693376	6274.678767
25365	0.8846700987	6274.658063
25366	0.8846705592	6274.645534
25367	0.8846715768	6274.617852
25368	0.8846720457	6274.605097
25369	0.8846724124	6274.595123
25370	0.8846728458	6274.583333
25371	0.8846730672	6274.577309
25372	0.8846733033	6274.570886
25373	0.8846739067	6274.554471
25374	0.8846745594	6274.536715
25375	0.8846750961	6274.522115
25376	0.8846752377	6274.518263
25377	0.8846759389	6274.49919
25378	0.8846766146	6274.480806
25379	0.8846770097	6274.470059
25380	0.8846772152	6274.464468
25381	0.8846781828	6274.438146
25382	0.8846783459	6274.433708
25383	0.884679113	6274.41284
25384	0.8846797068	6274.396687
25385	0.8846800144	6274.388318
25386	0.8846805309	6274.374267
25387	0.8846809092	6274.363976
25388	0.8846819096	6274.336762
25389	0.8846822881	6274.326465
25390	0.8846826109	6274.317683
25391	0.8846829268	6274.309089
25392	0.8846836994	6274.288069
25393	0.8846843629	6274.270021
25394	0.8846848128	6274.25778
25395	0.8846852298	6274.246435
25396	0.8846859193	6274.227678
25397	0.8846862992	6274.217344
25398	0.8846867744	6274.204416
25399	0.8846873482	6274.188804
25400	0.8846878664	6274.174707
25401	0.884688326	6274.162204
25402	0.8846888156	6274.148884
25403	0.884688914	6274.146208
25404	0.8846891418	6274.140011
25405	0.8846896617	6274.125866
25406	0.8846899418	6274.118245
25407	0.8846907882	6274.095219
25408	0.8846910896	6274.087018
25409	0.8846914718	6274.07662
25410	0.8846922497	6274.055459
25411	0.8846924808	6274.04917
25412	0.8846935691	6274.019561
25413	0.8846937779	6274.013883
25414	0.8846945173	6273.993767
25415	0.8846958856	6273.95654
25416	0.8846965855	6273.937497
25417	0.8846975751	6273.910574
25418	0.8846982426	6273.892416
25419	0.8846985329	6273.884516
25420	0.8846990304	6273.870982
25421	0.8846992934	6273.863825
25422	0.8847001929	6273.839355
25423	0.8847011308	6273.813838
25424	0.8847017082	6273.798126
25425	0.8847019661	6273.791111
25426	0.8847025346	6273.775642
25427	0.8847035578	6273.747806
25428	0.8847036499	6273.7453
25429	0.8847039729	6273.736511
25430	0.8847047185	6273.716226
25431	0.8847055946	6273.692389
25432	0.8847058459	6273.685553
25433	0.8847067533	6273.660866
25434	0.8847071148	6273.651028
25435	0.8847077147	6273.634709
25436	0.8847080213	6273.626367
25437	0.884708519	6273.612825
25438	0.8847089967	6273.599827
25439	0.8847098636	6273.576241
25440	0.8847103934	6273.561826
25441	0.8847110309	6273.544481
25442	0.8847117345	6273.525339
25443	0.8847122048	6273.512543
25444	0.8847130535	6273.489449
25445	0.8847134898	6273.47758
25446	0.884713985	6273.464106
25447	0.8847146483	6273.446058
25448	0.8847154365	6273.424612
25449	0.8847158765	6273.412641
25450	0.8847162473	6273.402553
25451	0.8847166705	6273.391038
25452	0.8847170233	6273.381438
25453	0.8847175023	6273.368405
25454	0.8847182055	6273.349273
25455	0.8847187447	6273.334601
25456	0.8847194708	6273.314844
25457	0.884720548	6273.285536
25458	0.8847208518	6273.27727
25459	0.884721891	6273.248993
25460	0.8847226203	6273.22915
25461	0.8847233361	6273.209673
25462	0.884724333	6273.182548
25463	0.8847249663	6273.165317
25464	0.8847255414	6273.149667
25465	0.8847257769	6273.14326
25466	0.884726087	6273.134822
25467	0.8847268104	6273.115139
25468	0.8847278284	6273.087439
25469	0.8847281332	6273.079147
25470	0.8847288035	6273.060907
25471	0.8847293047	6273.04727
25472	0.8847303619	6273.018502
25473	0.8847313655	6272.991194
25474	0.8847322648	6272.966723
25475	0.8847335753	6272.931064
25476	0.8847341978	6272.914125
25477	0.88473459	6272.903454
25478	0.884735085	6272.889986
25479	0.8847359149	6272.867403
25480	0.8847363748	6272.854889
25481	0.8847366125	6272.84842
25482	0.8847371333	6272.834249
25483	0.8847375005	6272.824258
25484	0.8847378065	6272.81593
25485	0.8847382571	6272.80367
25486	0.8847385925	6272.794543
25487	0.8847391329	6272.779837
25488	0.8847407727	6272.735216
25489	0.8847415569	6272.713877
25490	0.8847424653	6272.689158
25491	0.8847429366	6272.676334
25492	0.8847434197	6272.663189
25493	0.8847436576	6272.656715
25494	0.8847440846	6272.645096
25495	0.8847448639	6272.623888
25496	0.8847453276	6272.61127
25497	0.8847463579	6272.583232
25498	0.8847477076	6272.546506
25499	0.8847484099	6272.527393
25500	0.8847489174	6272.513583
25501	0.8847503613	6272.474293
25502	0.8847508989	6272.459663
25503	0.8847509956	6272.45703
25504	0.8847516357	6272.439611
25505	0.8847520415	6272.428569
25506	0.8847524255	6272.41812
25507	0.8847533831	6272.392061
25508	0.8847539502	6272.376628
25509	0.8847544531	6272.362942
25510	0.8847551595	6272.343718
25511	0.8847554156	6272.336749
25512	0.8847562399	6272.314318
25513	0.8847564208	6272.309396
25514	0.884756746	6272.300546
25515	0.8847572618	6272.286509
25516	0.8847574489	6272.281417
25517	0.8847585668	6272.250995
25518	0.88475913	6272.235668
25519	0.8847599679	6272.212865
25520	0.884760903	6272.187419
25521	0.8847613712	6272.174678
25522	0.8847621057	6272.154688
25523	0.8847624379	6272.145648
25524	0.8847629735	6272.131073
25525	0.8847633518	6272.120776
25526	0.8847636227	6272.113405
25527	0.8847638041	6272.108467
25528	0.8847639767	6272.103771
25529	0.8847646388	6272.085753
25530	0.8847651132	6272.072843
25531	0.8847656263	6272.058878
25532	0.884766408	6272.037606
25533	0.8847669359	6272.02324
25534	0.8847674869	6272.008244
25535	0.8847688884	6271.970101
25536	0.8847693264	6271.958182
25537	0.8847699931	6271.940037
25538	0.8847702641	6271.932661
25539	0.8847706442	6271.922318
25540	0.8847709602	6271.913717
25541	0.8847714123	6271.901413
25542	0.8847717628	6271.891876
25543	0.8847721327	6271.881807
25544	0.8847726132	6271.868732
25545	0.8847728265	6271.862926
25546	0.8847734548	6271.845828
25547	0.8847738184	6271.835931
25548	0.8847746046	6271.814536
25549	0.8847751672	6271.799222
25550	0.8847758731	6271.780012
25551	0.8847770889	6271.746924
25552	0.8847778522	6271.726149
25553	0.8847784199	6271.710698
25554	0.8847788931	6271.69782
25555	0.8847795353	6271.680343
25556	0.8847803014	6271.659492
25557	0.8847825914	6271.597167
25558	0.8847834287	6271.57438
25559	0.8847841189	6271.555594
25560	0.8847848973	6271.53441
25561	0.8847851542	6271.527417
25562	0.8847856583	6271.513698
25563	0.884785879	6271.507689
25564	0.8847864276	6271.492758
25565	0.8847866629	6271.486354
25566	0.88478752	6271.463027
25567	0.8847880565	6271.448426
25568	0.8847885346	6271.435414
25569	0.8847891996	6271.417313
25570	0.8847897398	6271.402611
25571	0.8847901261	6271.392096
25572	0.8847910133	6271.36795
25573	0.884791668	6271.35013
25574	0.8847923172	6271.33246
25575	0.8847930003	6271.313869
25576	0.8847933489	6271.304381
25577	0.8847935445	6271.299055
25578	0.884793985	6271.287068
25579	0.8847943084	6271.278266
25580	0.8847949996	6271.259453
25581	0.8847960199	6271.231683
25582	0.8847966797	6271.213723
25583	0.8847971045	6271.20216
25584	0.8847976301	6271.187856
25585	0.8847984116	6271.166585
25586	0.8847992632	6271.143406
25587	0.8848008423	6271.100424
25588	0.8848014213	6271.084665
25589	0.8848016186	6271.079294
25590	0.8848021717	6271.064241
25591	0.8848025346	6271.054362
25592	0.8848030726	6271.039719
25593	0.8848038189	6271.019405
25594	0.8848044372	6271.002576
25595	0.8848050423	6270.986106
25596	0.8848054343	6270.975436
25597	0.8848059672	6270.960931
25598	0.884806618	6270.943216
25599	0.884807225	6270.926695
25600	0.8848075537	6270.917746
25601	0.8848082645	6270.898399
25602	0.8848086229	6270.888644
25603	0.8848089646	6270.879343
25604	0.8848097324	6270.858444
25605	0.8848103622	6270.841301
25606	0.8848115069	6270.810143
25607	0.8848129508	6270.770841
25608	0.8848134439	6270.757419
25609	0.8848142782	6270.734709
25610	0.8848154109	6270.703877
25611	0.8848160424	6270.686686
25612	0.8848163886	6270.677262
25613	0.8848175171	6270.646546
25614	0.8848181986	6270.627993
25615	0.8848185712	6270.61785
25616	0.8848192606	6270.599087
25617	0.8848205295	6270.564546
25618	0.8848209546	6270.552975
25619	0.8848235642	6270.481937
25620	0.8848239949	6270.470213
25621	0.8848247477	6270.449722
25622	0.8848252606	6270.43576
25623	0.8848257823	6270.421558
25624	0.8848262888	6270.407771
25625	0.8848272108	6270.382673
25626	0.884827691	6270.369601
25627	0.884828298	6270.353076
25628	0.8848292686	6270.326654
25629	0.8848296101	6270.317359
25630	0.8848300892	6270.304317
25631	0.8848310636	6270.277792
25632	0.8848317841	6270.258179
25633	0.8848322553	6270.245352
25634	0.8848326357	6270.234995
25635	0.8848331608	6270.220701
25636	0.8848335359	6270.210489
25637	0.8848342174	6270.191938
25638	0.8848345548	6270.182752
25639	0.8848364547	6270.131034
25640	0.8848375159	6270.102144
25641	0.8848378293	6270.093613
25642	0.884838359	6270.079193
25643	0.8848386185	6270.072128
25644	0.8848391523	6270.057597
25645	0.8848397022	6270.042625
25646	0.8848402213	6270.028496
25647	0.8848408887	6270.010327
25648	0.8848412641	6270.000107
25649	0.8848417153	6269.987823
25650	0.8848421664	6269.975542
25651	0.8848427082	6269.960793
25652	0.8848442711	6269.918246
25653	0.884844843	6269.902677
25654	0.8848453336	6269.88932
25655	0.8848456221	6269.881466
25656	0.8848466406	6269.853739
25657	0.8848468446	6269.848184
25658	0.884847321	6269.835216
25659	0.8848479175	6269.818975
25660	0.8848483112	6269.808259
25661	0.8848490637	6269.787771
25662	0.8848494543	6269.777139
25663	0.8848499461	6269.763748
25664	0.8848505234	6269.748031
25665	0.8848510146	6269.734661
25666	0.8848519126	6269.710213
25667	0.8848523875	6269.697283
25668	0.8848526839	6269.689215
25669	0.8848535489	6269.665665
25670	0.8848544469	6269.641217
25671	0.8848553489	6269.616659
25672	0.8848563847	6269.58846
25673	0.8848566851	6269.580281
25674	0.8848570503	6269.570339
25675	0.8848578655	6269.548146
25676	0.8848588205	6269.522145
25677	0.8848592042	6269.511698
25678	0.88486027	6269.482683
25679	0.8848609228	6269.464908
25680	0.8848614061	6269.451751
25681	0.8848620062	6269.435413
25682	0.8848625867	6269.419608
25683	0.8848634957	6269.39486
25684	0.884863938	6269.382818
25685	0.8848643779	6269.370842
25686	0.8848647865	6269.359718
25687	0.8848653202	6269.345185
25688	0.88486605	6269.325315
25689	0.8848664514	6269.314387
25690	0.8848671625	6269.295028
25691	0.8848678459	6269.276419
25692	0.8848684618	6269.259651
25693	0.8848690639	6269.243257
25694	0.8848695156	6269.230959
25695	0.8848700056	6269.217619
25696	0.8848708579	6269.194413
25697	0.8848713936	6269.179829
25698	0.8848726774	6269.144873
25699	0.8848730723	6269.134122
25700	0.8848736366	6269.118758
25701	0.8848743375	6269.099674
25702	0.8848751703	6269.077
25703	0.8848757642	6269.060831
25704	0.8848762465	6269.047697
25705	0.8848768487	6269.031302
25706	0.884877687	6269.008478
25707	0.884878367	6268.989961
25708	0.8848787322	6268.980017
25709	0.8848790656	6268.97094
25710	0.8848801169	6268.942316
25711	0.8848809908	6268.918522
25712	0.8848817845	6268.896912
25713	0.884882214	6268.885217
25714	0.8848829181	6268.866045
25715	0.8848833847	6268.853339
25716	0.8848837234	6268.844117
25717	0.8848842362	6268.830155
25718	0.8848846028	6268.820173
25719	0.8848853708	6268.799262
25720	0.8848855383	6268.794701
25721	0.884885946	6268.7836
25722	0.8848862017	6268.776637
25723	0.8848872101	6268.749179
25724	0.8848876505	6268.737188
25725	0.8848881098	6268.724682
25726	0.8848885224	6268.713447
25727	0.8848888604	6268.704245
25728	0.8848892425	6268.693841
25729	0.8848897425	6268.680225
25730	0.8848903987	6268.662358
25731	0.8848908648	6268.649666
25732	0.8848910302	6268.645162
25733	0.8848913785	6268.635678
25734	0.884891795	6268.624338
25735	0.8848921923	6268.613519
25736	0.8848927123	6268.599361
25737	0.884893362	6268.58167
25738	0.8848938494	6268.568398
25739	0.8848942771	6268.556753
25740	0.8848945533	6268.549232
25741	0.8848953584	6268.527307
25742	0.884895706	6268.517842
25743	0.8848961808	6268.504914
25744	0.8848975314	6268.468138
25745	0.8848980644	6268.453624
25746	0.884898514	6268.441381
25747	0.8848987965	6268.43369
25748	0.8848991564	6268.42389
25749	0.8848996216	6268.411221
25750	0.8849008378	6268.378103
25751	0.8849012115	6268.367929
25752	0.884901549	6268.358737
25753	0.8849022301	6268.340193
25754	0.8849032752	6268.311733
25755	0.8849040331	6268.291095
25756	0.8849044928	6268.278577
25757	0.8849051578	6268.260469
25758	0.8849058343	6268.242046
25759	0.8849066873	6268.218818
25760	0.8849070727	6268.208323
25761	0.8849082304	6268.176797
25762	0.8849088171	6268.160821
25763	0.8849095276	6268.141473
25764	0.8849097659	6268.134985
25765	0.8849103783	6268.118308
25766	0.8849118854	6268.077268
25767	0.8849121428	6268.070258
25768	0.8849125787	6268.058388
25769	0.8849128761	6268.050288
25770	0.8849135404	6268.0322
25771	0.8849138751	6268.023085
25772	0.8849145046	6268.005942
25773	0.8849150912	6267.989968
25774	0.8849157041	6267.973276
25775	0.8849167444	6267.944946
25776	0.8849170396	6267.936908
25777	0.884917863	6267.914486
25778	0.8849183782	6267.900456
25779	0.8849191464	6267.879535
25780	0.8849195333	6267.868998
25781	0.8849201274	6267.852819
25782	0.8849203808	6267.84592
25783	0.8849208749	6267.832463
25784	0.8849211949	6267.823749
25785	0.8849219311	6267.803701
25786	0.8849228338	6267.779116
25787	0.8849232781	6267.767016
25788	0.8849235982	6267.758299
25789	0.8849241597	6267.74301
25790	0.8849245866	6267.731382
25791	0.8849249435	6267.721663
25792	0.8849258188	6267.697827
25793	0.884926525	6267.678594
25794	0.8849269928	6267.665855
25795	0.8849277323	6267.645716
25796	0.8849282231	6267.63235
25797	0.8849289453	6267.61268
25798	0.8849294668	6267.598478
25799	0.8849299417	6267.585545
25800	0.8849303598	6267.574158
25801	0.8849308194	6267.561643
25802	0.8849317491	6267.536323
25803	0.8849324558	6267.517075
25804	0.8849330357	6267.501283
25805	0.8849343088	6267.466612
25806	0.8849346784	6267.456546
25807	0.8849356483	6267.430131
25808	0.8849362108	6267.414811
25809	0.8849370721	6267.391355
25810	0.8849372896	6267.385431
25811	0.8849376425	6267.375819
25812	0.8849384791	6267.353034
25813	0.8849393293	6267.32988
25814	0.8849403006	6267.303426
25815	0.8849406556	6267.293759
25816	0.8849412451	6267.277703
25817	0.8849414479	6267.272179
25818	0.8849418182	6267.262096
25819	0.8849421308	6267.253581
25820	0.8849429286	6267.231852
25821	0.8849433571	6267.220181
25822	0.8849443329	6267.193606
25823	0.8849449951	6267.175571
25824	0.884945313	6267.166912
25825	0.8849455359	6267.160842
25826	0.8849462257	6267.142054
25827	0.8849466637	6267.130125
25828	0.884946941	6267.122574
25829	0.884947241	6267.114402
25830	0.884947686	6267.102283
25831	0.8849486095	6267.077129
25832	0.8849496573	6267.048591
25833	0.8849501738	6267.034524
25834	0.884950703	6267.020111
25835	0.884951517	6266.99794
25836	0.8849524042	6266.973777
25837	0.884953482	6266.944422
25838	0.8849541881	6266.925189
25839	0.8849547257	6266.910548
25840	0.8849558625	6266.879585
25841	0.8849562924	6266.867875
25842	0.8849571536	6266.844417
25843	0.8849577631	6266.827818
25844	0.8849579275	6266.823341
25845	0.8849583763	6266.811116
25846	0.8849590691	6266.792246
25847	0.8849593931	6266.783422
25848	0.8849602858	6266.759107
25849	0.8849604738	6266.753985
25850	0.8849608326	6266.744213
25851	0.8849610356	6266.738685
25852	0.884961586	6266.723692
25853	0.8849623509	6266.702858
25854	0.884963048	6266.683871
25855	0.8849633298	6266.676194
25856	0.8849640388	6266.656884
25857	0.8849647346	6266.63793
25858	0.8849656213	6266.613778
25859	0.8849660092	6266.603213
25860	0.8849664666	6266.590754
25861	0.8849667785	6266.582261
25862	0.884967424	6266.564678
25863	0.8849679827	6266.549458
25864	0.8849683928	6266.538289
25865	0.8849688234	6266.526559
25866	0.8849696201	6266.504858
25867	0.884969916	6266.496798
25868	0.8849701317	6266.490925
25869	0.8849704561	6266.482087
25870	0.8849706364	6266.477176
25871	0.8849711048	6266.464418
25872	0.8849715728	6266.451671
25873	0.8849720318	6266.439168
25874	0.884972934	6266.414594
25875	0.8849738793	6266.388844
25876	0.8849746283	6266.368442
25877	0.8849753275	6266.349396
25878	0.884976765	6266.31024
25879	0.884977773	6266.282782
25880	0.8849784719	6266.263745
25881	0.8849788227	6266.25419
25882	0.8849794183	6266.237965
25883	0.884979568	6266.233889
25884	0.8849803816	6266.211725
25885	0.8849811492	6266.190815
25886	0.8849814504	6266.182612
25887	0.8849823599	6266.157837
25888	0.8849825911	6266.151538
25889	0.8849835448	6266.125559
25890	0.8849839808	6266.113682
25891	0.8849847085	6266.09386
25892	0.8849851071	6266.083003
25893	0.8849864186	6266.047276
25894	0.8849866341	6266.041408
25895	0.8849873649	6266.021498
25896	0.8849877977	6266.00971
25897	0.884988359	6265.994418
25898	0.8849887423	6265.983977
25899	0.8849891502	6265.972866
25900	0.8849898663	6265.953359
25901	0.8849905156	6265.93567
25902	0.8849908343	6265.92699
25903	0.8849914454	6265.910344
25904	0.884991964	6265.896216
25905	0.8849926411	6265.87777
25906	0.8849928267	6265.872716
25907	0.884993293	6265.860013
25908	0.8849938435	6265.845017
25909	0.8849941846	6265.835723
25910	0.884995317	6265.804875
25911	0.8849957479	6265.793137
25912	0.8849960434	6265.785087
25913	0.884996575	6265.770606
25914	0.8849969711	6265.759816
25915	0.8849975759	6265.74334
25916	0.8849977838	6265.737675
25917	0.8849983394	6265.722541
25918	0.884999353	6265.694927
25919	0.884999814	6265.682371
25920	0.8850005193	6265.663155
25921	0.885000908	6265.652566
25922	0.8850015053	6265.636295
25923	0.8850018051	6265.628128
25924	0.8850024359	6265.610943
25925	0.8850032527	6265.588692
25926	0.8850036652	6265.577454
25927	0.8850040865	6265.565977
25928	0.8850046784	6265.549852
25929	0.8850050195	6265.540559
25930	0.8850056214	6265.524162
25931	0.885006051	6265.512459
25932	0.8850066702	6265.495589
25933	0.885007311	6265.478132
25934	0.8850075394	6265.471909
25935	0.8850078695	6265.462918
25936	0.8850087566	6265.438749
25937	0.8850094151	6265.42081
25938	0.8850097182	6265.412554
25939	0.8850107906	6265.383338
25940	0.8850113694	6265.367568
25941	0.8850118233	6265.355202
25942	0.8850126744	6265.332015
25943	0.8850130193	6265.322618
25944	0.8850137736	6265.30207
25945	0.8850146912	6265.277071
25946	0.8850158779	6265.24474
25947	0.8850162265	6265.235244
25948	0.8850164757	6265.228453
25949	0.8850174547	6265.201781
25950	0.8850178911	6265.189892
25951	0.8850182714	6265.179531
25952	0.8850191005	6265.156944
25953	0.8850196562	6265.141804
25954	0.885020092	6265.129929
25955	0.885020707	6265.113175
25956	0.8850211071	6265.102274
25957	0.8850213561	6265.095491
25958	0.8850218932	6265.080858
25959	0.8850223505	6265.068399
25960	0.8850236427	6265.033193
25961	0.8850243732	6265.01329
25962	0.8850245621	6265.008144
25963	0.8850250779	6264.994091
25964	0.8850255731	6264.980599
25965	0.8850261365	6264.96525
25966	0.8850265038	6264.955242
25967	0.885026882	6264.944939
25968	0.8850275839	6264.925815
25969	0.8850280162	6264.914037
25970	0.8850283566	6264.904761
25971	0.8850289433	6264.888776
25972	0.8850291943	6264.881937
25973	0.8850294085	6264.876103
25974	0.8850302056	6264.854386
25975	0.8850312184	6264.826789
25976	0.8850317563	6264.812135
25977	0.8850323363	6264.796333
25978	0.8850328457	6264.782454
25979	0.885033295	6264.770212
25980	0.8850337035	6264.759081
25981	0.8850345991	6264.734681
25982	0.8850352017	6264.718261
25983	0.885035769	6264.702806
25984	0.8850366792	6264.678004
25985	0.8850369523	6264.670564
25986	0.8850375834	6264.65337
25987	0.8850383804	6264.631652
25988	0.8850385019	6264.628342
25989	0.8850392033	6264.609233
25990	0.8850401998	6264.582079
25991	0.8850405019	6264.573849
25992	0.8850407541	6264.566979
25993	0.8850417273	6264.54046
25994	0.8850420919	6264.530527
25995	0.88504283	6264.510416
25996	0.8850436414	6264.488307
25997	0.8850439861	6264.478916
25998	0.8850444512	6264.466242
25999	0.8850460486	6264.422717
26000	0.8850468985	6264.39956
26001	0.8850477696	6264.375825
26002	0.8850482191	6264.363577
26003	0.8850491164	6264.339127
26004	0.8850501363	6264.311338
26005	0.8850513991	6264.276927
26006	0.8850518747	6264.263969
26007	0.8850524385	6264.248606
26008	0.8850530944	6264.230734
26009	0.8850536006	6264.216939
26010	0.8850547823	6264.184741
26011	0.8850553248	6264.169959
26012	0.8850558485	6264.155688
26013	0.8850564473	6264.139373
26014	0.8850570694	6264.12242
26015	0.885058094	6264.094502
26016	0.8850589076	6264.072331
26017	0.885059347	6264.060359
26018	0.8850599063	6264.045119
26019	0.8850601332	6264.038935
26020	0.8850604537	6264.030202
26021	0.8850609319	6264.017171
26022	0.885061751	6263.99485
26023	0.8850623258	6263.979187
26024	0.8850638667	6263.937198
26025	0.8850646473	6263.915929
26026	0.8850654826	6263.893167
26027	0.885065745	6263.886016
26028	0.8850660555	6263.877556
26029	0.8850667034	6263.8599
26030	0.8850671691	6263.84721
26031	0.8850677226	6263.832127
26032	0.8850683521	6263.814972
26033	0.8850690016	6263.797273
26034	0.885069572	6263.781729
26035	0.8850701065	6263.767166
26036	0.8850706261	6263.753004
26037	0.8850712738	6263.735354
26038	0.8850719997	6263.715574
26039	0.8850727782	6263.694358
26040	0.8850731292	6263.684794
26041	0.8850733493	6263.678796
26042	0.8850744678	6263.648315
26043	0.8850748727	6263.637284
26044	0.8850751437	6263.629897
26045	0.8850758401	6263.61092
26046	0.8850765346	6263.591993
26047	0.8850767176	6263.587007
26048	0.8850774228	6263.567788
26049	0.8850777738	6263.558224
26050	0.8850782159	6263.546175
26051	0.885078785	6263.530669
26052	0.8850794757	6263.511844
26053	0.8850800715	6263.495609
26054	0.8850806415	6263.480075
26055	0.8850810377	6263.469278
26056	0.8850819641	6263.444033
26057	0.8850824353	6263.431192
26058	0.8850830786	6263.41366
26059	0.8850839784	6263.389137
26060	0.8850846902	6263.369742
26061	0.8850856195	6263.344415
26062	0.8850863549	6263.324375
26063	0.8850869122	6263.309186
26064	0.8850872215	6263.300757
26065	0.8850878195	6263.284461
26066	0.8850881411	6263.275696
26067	0.8850885232	6263.265281
26068	0.8850900229	6263.22441
26069	0.8850904699	6263.212229
26070	0.8850909392	6263.199439
26071	0.885091929	6263.172464
26072	0.8850923395	6263.161278
26073	0.8850930915	6263.140782
26074	0.8850938832	6263.119206
26075	0.8850943334	6263.106938
26076	0.8850949914	6263.089006
26077	0.8850955141	6263.074759
26078	0.8850961268	6263.058061
26079	0.885096776	6263.040367
26080	0.8850972468	6263.027537
26081	0.8850980041	6263.006897
26082	0.8850986623	6262.98896
26083	0.8850991957	6262.974422
26084	0.8850998638	6262.956215
26085	0.8851002886	6262.944637
26086	0.8851005522	6262.937452
26087	0.8851011719	6262.920562
26088	0.8851018577	6262.901873
26089	0.8851022697	6262.890644
26090	0.8851036117	6262.85407
26091	0.8851045647	6262.828094
26092	0.885105349	6262.80672
26093	0.8851057645	6262.795396
26094	0.8851060222	6262.788371
26095	0.8851070415	6262.760591
26096	0.8851074473	6262.74953
26097	0.8851079735	6262.73519
26098	0.8851083646	6262.724529
26099	0.8851091464	6262.703222
26100	0.8851098442	6262.684205
26101	0.8851106653	6262.661825
26102	0.885111227	6262.646515
26103	0.885111909	6262.627928
26104	0.8851126786	6262.606951
26105	0.8851130648	6262.596424
26106	0.8851133122	6262.589681
26107	0.8851141599	6262.566579
26108	0.8851146195	6262.55405
26109	0.8851150518	6262.542268
26110	0.8851157051	6262.524462
26111	0.8851163371	6262.507236
26112	0.8851165693	6262.500908
26113	0.885117043	6262.487995
26114	0.8851178164	6262.466917
26115	0.8851188641	6262.438359
26116	0.885119379	6262.424327
26117	0.8851200438	6262.406205
26118	0.8851202993	6262.399243
26119	0.8851204828	6262.39424
26120	0.885121606	6262.363626
26121	0.8851221211	6262.349586
26122	0.8851227546	6262.33232
26123	0.8851236866	6262.306917
26124	0.885123897	6262.30118
26125	0.8851247343	6262.27836
26126	0.8851250674	6262.269279
26127	0.8851257386	6262.250986
26128	0.8851261958	6262.238523
26129	0.8851268474	6262.220762
26130	0.8851273146	6262.208027
26131	0.8851282245	6262.183227
26132	0.8851288126	6262.167197
26133	0.8851294405	6262.150081
26134	0.8851303715	6262.124704
26135	0.8851307116	6262.115436
26136	0.885131695	6262.088629
26137	0.8851319722	6262.081073
26138	0.885132488	6262.067014
26139	0.8851330659	6262.051262
26140	0.8851333246	6262.04421
26141	0.885133705	6262.033842
26142	0.8851342435	6262.019164
26143	0.8851346281	6262.00868
26144	0.8851354075	6261.987434
26145	0.8851358598	6261.975105
26146	0.8851364356	6261.959411
26147	0.8851370264	6261.943305
26148	0.8851381866	6261.91168
26149	0.8851390828	6261.887251
26150	0.8851396793	6261.870993
26151	0.8851399715	6261.863028
26152	0.8851401104	6261.859241
26153	0.8851411812	6261.830051
26154	0.8851417138	6261.815533
26155	0.8851420847	6261.805423
26156	0.8851427787	6261.786507
26157	0.8851431663	6261.775942
26158	0.8851436285	6261.763341
26159	0.8851441204	6261.749933
26160	0.8851447612	6261.732464
26161	0.8851450331	6261.725053
26162	0.8851454188	6261.714538
26163	0.8851458213	6261.703567
26164	0.8851462728	6261.69126
26165	0.8851466728	6261.680355
26166	0.8851477025	6261.652287
26167	0.8851480803	6261.641987
26168	0.885148574	6261.62853
26169	0.8851492358	6261.61049
26170	0.8851501941	6261.584367
26171	0.8851505532	6261.574577
26172	0.8851512594	6261.555328
26173	0.8851515446	6261.547551
26174	0.8851522283	6261.528913
26175	0.8851531849	6261.502837
26176	0.8851544186	6261.469205
26177	0.885155578	6261.4376
26178	0.8851562254	6261.419951
26179	0.8851570205	6261.398276
26180	0.8851574122	6261.387598
26181	0.8851577896	6261.37731
26182	0.8851580256	6261.370877
26183	0.8851585761	6261.35587
26184	0.8851590774	6261.342205
26185	0.885159816	6261.322069
26186	0.885160092	6261.314545
26187	0.8851609372	6261.291504
26188	0.885161185	6261.28475
26189	0.8851619571	6261.263699
26190	0.8851626031	6261.246088
26191	0.8851628963	6261.238096
26192	0.8851636607	6261.217257
26193	0.8851642059	6261.202396
26194	0.8851649408	6261.182359
26195	0.8851653039	6261.172462
26196	0.885165569	6261.165235
